2108240000000,0.01181,-1.99817,0.00602,0.99818,-0.00935,0.05953,0.00037,0.00543,0.00389,0.00655,
2108490000000,0.01359,-1.99342,0.00406,0.99816,-0.00924,0.05994,0.00041,-0.01501,0.00142,-0.02037,
2108730000000,0.00981,-1.99732,0.00422,0.99799,-0.00921,0.06276,0.00024,-0.00796,-0.00088,0.00305,
2108950000000,0.01064,-1.99379,0.00521,0.99804,-0.00915,0.06198,-0.00000,-0.01002,0.00116,-0.00974,
2109260000000,0.00666,-1.99798,0.00417,0.99790,-0.00903,0.06409,-0.00025,-0.00523,-0.00239,-0.00647,
2109520000000,0.00750,-1.99555,0.00422,0.99781,-0.00906,0.06552,-0.00032,0.00226,0.00130,-0.00673,
2109780000000,0.00909,-1.99636,0.00531,0.99810,-0.00916,0.06088,0.00004,0.00803,0.00311,-0.00131,
2110040000000,0.00743,-1.99854,0.00434,0.99804,-0.00908,0.06191,0.00019,-0.00604,0.00281,-0.00813,
2110280000000,0.00874,-1.99586,0.00495,0.99801,-0.00908,0.06242,0.00027,-0.00433,-0.00214,-0.00441,
2110510000000,0.00648,-1.99888,0.00383,0.99778,-0.00916,0.06600,0.00024,-0.00360,-0.00166,-0.01310,
2110750000000,0.00923,-1.99666,0.00698,0.99813,-0.00927,0.06043,0.00035,0.00744,0.00433,0.00465,
2110990000000,0.00939,-1.99461,0.00617,0.99809,-0.00921,0.06110,0.00035,-0.01292,0.00123,-0.01105,
2111260000000,0.00818,-1.99507,0.00563,0.99782,-0.00922,0.06541,0.00025,-0.00491,-0.00223,-0.00591,
2111470000000,0.00916,-1.99615,0.00753,0.99809,-0.00930,0.06099,0.00018,0.00084,0.00347,-0.00221,
2111690000000,0.00891,-1.99445,0.00644,0.99805,-0.00932,0.06176,0.00005,-0.00962,0.00138,-0.01094,
2111990000000,0.00792,-1.99547,0.00646,0.99797,-0.00937,0.06294,0.00002,-0.00449,-0.00179,-0.00392,
2112260000000,0.00737,-1.99548,0.00743,0.99796,-0.00955,0.06309,-0.00003,-0.00262,-0.00088,-0.00428,
2112520000000,0.00701,-1.99529,0.00772,0.99797,-0.00963,0.06290,-0.00011,-0.00119,0.00116,-0.00273,
2112820000000,0.00636,-1.99966,0.00685,0.99801,-0.00933,0.06244,-0.00019,-0.00250,0.00128,-0.00569,
2113040000000,0.00494,-1.98595,0.00663,0.99798,-0.00892,0.06292,-0.00021,-0.00369,-0.00256,-0.01021,
2113270000000,0.00537,-1.98508,0.00763,0.99790,-0.00885,0.06414,-0.00012,0.00770,-0.00102,0.00929,
2113500000000,0.00624,-1.98614,0.00918,0.99817,-0.00899,0.05980,0.00002,0.00734,0.00228,0.00707,
2113760000000,0.00714,-1.98260,0.00840,0.99807,-0.00895,0.06137,-0.00004,-0.00960,-0.00022,-0.00485,
2114010000000,0.00569,-1.98402,0.00704,0.99786,-0.00900,0.06484,-0.00006,-0.00644,-0.00760,-0.01068,
2114240000000,0.00650,-1.98408,0.00853,0.99806,-0.00895,0.06166,-0.00016,0.00732,0.00057,0.01011,
2114550000000,0.00540,-1.98661,0.00761,0.99793,-0.00905,0.06369,-0.00019,-0.00088,-0.00071,-0.00855,
2114830000000,0.00648,-1.98679,0.00829,0.99816,-0.00897,0.05998,0.00021,-0.00027,-0.00036,0.00543,
2115110000000,0.00794,-1.98362,0.00841,0.99812,-0.00900,0.06063,0.00013,-0.00718,-0.00244,-0.00114,
2115360000000,0.00758,-1.98404,0.00811,0.99802,-0.00913,0.06228,-0.00007,-0.00634,-0.00168,-0.00301,
2115650000000,0.00640,-1.98561,0.00783,0.99798,-0.00905,0.06285,-0.00029,-0.00413,-0.00233,-0.00286,
2116040000000,0.00586,-1.98593,0.00773,0.99785,-0.00915,0.06490,-0.00034,0.00590,-0.00033,0.00468,
2116330000000,0.00775,-1.98478,0.00807,0.99808,-0.00927,0.06119,-0.00009,0.00083,0.00377,-0.00685,
2116600000000,0.00822,-1.98498,0.00832,0.99799,-0.00925,0.06268,0.00017,-0.00026,0.00037,0.00332,
2116880000000,0.00927,-1.98417,0.00867,0.99805,-0.00932,0.06167,0.00020,-0.00500,0.00212,-0.00285,
2117150000000,0.00747,-1.98704,0.00895,0.99802,-0.00935,0.06224,0.00024,-0.00081,0.00009,0.00962,
2117390000000,0.00892,-1.98421,0.00827,0.99803,-0.00936,0.06199,0.00022,-0.00827,-0.00379,-0.00843,
2117650000000,0.00701,-1.98698,0.00798,0.99791,-0.00935,0.06400,0.00015,-0.00266,-0.00175,-0.00252,
2117890000000,0.00898,-1.98423,0.00868,0.99803,-0.00940,0.06209,-0.00003,0.00064,0.00342,0.00129,
2118130000000,0.00835,-1.98614,0.00941,0.99820,-0.00942,0.05926,0.00004,-0.00198,0.00428,0.00589,
2118370000000,0.00852,-1.98446,0.00842,0.99802,-0.00939,0.06226,0.00007,-0.01071,-0.00146,-0.00535,
2118580000000,0.00631,-1.98724,0.00767,0.99796,-0.00952,0.06312,0.00010,-0.00556,-0.00122,-0.01648,
2118880000000,0.00712,-1.98554,0.00923,0.99807,-0.00951,0.06143,0.00011,0.00699,0.00231,0.01408,
2119140000000,0.00821,-1.98501,0.00836,0.99810,-0.00951,0.06093,0.00023,-0.00554,0.00226,-0.00361,
2119360000000,0.00847,-1.98534,0.00857,0.99817,-0.00942,0.05981,0.00027,-0.00473,0.00215,-0.00269,
2119580000000,0.00763,-1.98553,0.00844,0.99808,-0.00948,0.06116,0.00011,-0.00805,-0.00135,-0.00370,
2119800000000,0.00513,-1.98801,0.00758,0.99788,-0.00955,0.06433,0.00001,-0.00685,-0.00103,-0.01346,
2120090000000,0.00701,-1.98590,0.00941,0.99816,-0.00959,0.05988,-0.00005,0.00371,0.00643,0.01054,
2120330000000,0.00736,-1.98534,0.00899,0.99811,-0.00955,0.06074,-0.00005,-0.00642,0.00353,-0.00127,
2120560000000,0.00707,-1.98564,0.00909,0.99800,-0.00965,0.06240,-0.00003,-0.00253,0.00253,0.00525,
2120860000000,0.00625,-1.98755,0.00870,0.99811,-0.00964,0.06070,0.00009,-0.00772,0.00378,-0.00883,
2121180000000,0.00766,-1.98570,0.00884,0.99807,-0.00968,0.06133,0.00013,0.00238,0.00318,-0.00539,
2121440000000,0.00859,-1.98510,0.01019,0.99820,-0.00966,0.05925,0.00019,0.00751,0.00788,0.01693,
2121710000000,0.00966,-1.98413,0.00913,0.99824,-0.00968,0.05849,0.00030,-0.01627,0.00379,-0.01089,
2121940000000,0.00809,-1.98538,0.00906,0.99807,-0.00981,0.06137,0.00017,-0.00991,-0.00009,-0.00298,
2122250000000,0.00650,-1.98619,0.00868,0.99802,-0.00986,0.06208,-0.00012,-0.00672,-0.00081,-0.00583,
2122480000000,0.00598,-1.98615,0.00903,0.99803,-0.00974,0.06198,-0.00035,-0.00298,0.00331,-0.00237,
2122730000000,0.00560,-1.98576,0.00789,0.99791,-0.00981,0.06383,-0.00038,-0.00568,0.00435,-0.02440,
2122970000000,0.00431,-1.98930,0.01021,0.99811,-0.00987,0.06066,0.00000,0.01158,0.00672,0.02544,
2123210000000,0.00895,-1.98394,0.00926,0.99836,-0.00987,0.05637,0.00032,-0.01386,0.01272,-0.01299,
2123440000000,0.00824,-1.98509,0.00999,0.99813,-0.00991,0.06023,0.00067,-0.01356,0.00222,-0.00093,
2123660000000,0.00735,-1.98571,0.00914,0.99798,-0.00993,0.06274,0.00054,-0.00756,0.00137,-0.00658,
2123920000000,0.00561,-1.98744,0.00895,0.99810,-0.00983,0.06088,0.00031,-0.00778,0.00390,-0.00293,
2124140000000,0.00700,-2.01443,0.00865,0.99808,-0.00985,0.06120,0.00002,-0.00816,0.00591,-0.00753,
2124370000000,0.00410,-1.98688,0.00865,0.99810,-0.00983,0.06090,-0.00011,-0.00596,0.00482,-0.00638,
2124600000000,0.00624,-1.98602,0.00911,0.99802,-0.00995,0.06216,-0.00020,-0.00004,0.00549,-0.00006,
2124820000000,0.00760,-1.98578,0.00970,0.99821,-0.00993,0.05890,-0.00006,-0.00387,0.00675,-0.00045,
2125040000000,0.00742,-1.98555,0.00911,0.99806,-0.01002,0.06144,-0.00001,-0.00900,0.00457,-0.00534,
2125260000000,0.00785,-1.98547,0.00988,0.99818,-0.00998,0.05941,0.00008,-0.00345,0.00816,0.00072,
2125500000000,0.00791,-1.98537,0.00992,0.99811,-0.01000,0.06070,0.00009,-0.00287,0.00608,0.00645,
2125760000000,0.00835,-1.98530,0.00949,0.99822,-0.01000,0.05885,0.00023,-0.00906,0.00492,-0.00740,
2125990000000,0.00747,-1.98573,0.00929,0.99810,-0.01002,0.06087,0.00005,-0.00991,0.00571,-0.00838,
2126230000000,0.00583,-1.98676,0.00954,0.99810,-0.01011,0.06081,-0.00008,-0.00457,0.00838,0.00177,
2126490000000,0.00676,-1.98552,0.00963,0.99812,-0.01009,0.06039,-0.00014,-0.00930,0.00521,-0.00569,
2126740000000,0.00530,-1.98679,0.00926,0.99804,-0.01015,0.06167,-0.00008,-0.00570,0.00479,-0.00773,
2126960000000,0.00543,-1.98688,0.00994,0.99815,-0.01009,0.06001,0.00004,-0.00122,0.00697,0.00021,
2127220000000,0.00684,-1.98558,0.00949,0.99805,-0.01015,0.06164,0.00010,-0.00631,0.00662,-0.00828,
2127470000000,0.00779,-1.98547,0.01071,0.99823,-0.01025,0.05863,0.00021,-0.00548,0.00800,0.00122,
2127720000000,0.00640,-1.98596,0.00920,0.99807,-0.01022,0.06127,0.00018,-0.01145,0.00530,-0.01989,
2127960000000,0.00774,-1.98445,0.01181,0.99814,-0.01027,0.06011,0.00001,-0.00101,0.00861,0.01118,
2128220000000,0.00715,-1.98551,0.01040,0.99814,-0.01023,0.06013,0.00013,-0.00590,0.00619,-0.00815,
2128490000000,0.00671,-1.98569,0.00975,0.99820,-0.01034,0.05915,0.00018,-0.01088,0.00623,-0.00769,
2128710000000,0.00670,-1.98525,0.00913,0.99803,-0.01035,0.06182,0.00002,-0.01357,0.00257,-0.02424,
2129010000000,0.00692,-1.98576,0.01179,0.99822,-0.01039,0.05881,0.00006,0.00001,0.00471,0.01152,
2129240000000,0.00797,-1.98460,0.01018,0.99823,-0.01035,0.05859,-0.00003,-0.01161,0.00919,-0.01325,
2129490000000,0.00610,-1.98622,0.00972,0.99815,-0.01033,0.05994,0.00012,-0.01028,0.00465,-0.00543,
2129770000000,0.00655,-1.98579,0.01026,0.99809,-0.01036,0.06089,0.00001,-0.00706,0.00352,-0.00205,
2130030000000,0.00670,-1.98532,0.00978,0.99811,-0.01043,0.06050,-0.00003,-0.00862,0.00725,-0.01069,
2130260000000,0.00594,-1.98627,0.01002,0.99808,-0.01059,0.06095,0.00012,-0.00503,0.00916,-0.00394,
2130500000000,0.00808,-1.98506,0.01090,0.99826,-0.01042,0.05802,0.00017,-0.00434,0.00655,0.00082,
2130750000000,0.00735,-1.98517,0.00942,0.99806,-0.01057,0.06132,0.00018,-0.01554,0.00300,-0.02036,
2131050000000,0.00772,-1.98536,0.01147,0.99825,-0.01051,0.05812,0.00014,-0.00759,0.01007,0.00619,
2131320000000,0.00751,-1.98531,0.01008,0.99818,-0.01053,0.05942,0.00008,-0.01172,0.00641,-0.00886,
2131580000000,0.00675,-1.98609,0.01034,0.99814,-0.01053,0.06004,0.00001,-0.01069,0.00434,-0.00484,
2131830000000,0.00520,-1.98684,0.00997,0.99814,-0.01057,0.05997,-0.00003,-0.00997,0.00546,-0.00519,
2132060000000,0.00484,-1.98708,0.00981,0.99816,-0.01058,0.05970,0.00001,-0.00650,0.00449,-0.00490,
2132310000000,0.00623,-1.98603,0.01073,0.99824,-0.01052,0.05833,-0.00005,-0.00673,0.00693,0.00391,
2132540000000,0.00610,-1.98602,0.01064,0.99816,-0.01065,0.05962,0.00010,-0.01258,0.00454,-0.00763,
2132800000000,0.00444,-1.98739,0.00959,0.99802,-0.01081,0.06191,0.00029,-0.00885,0.00475,-0.01268,
2133070000000,0.00535,-1.98654,0.01114,0.99825,-0.01075,0.05807,0.00022,-0.00369,0.01287,0.00515,
2133350000000,0.00681,-1.98547,0.00961,0.99805,-0.01074,0.06146,0.00024,-0.01201,0.00820,-0.01885,
2133590000000,0.00814,-1.98551,0.01165,0.99818,-0.01074,0.05940,0.00022,-0.00014,0.00917,0.00044,
2133840000000,0.00970,-1.98457,0.01221,0.99829,-0.01086,0.05749,0.00024,-0.00367,0.01124,0.00916,
2134060000000,0.00953,-1.98500,0.01098,0.99833,-0.01072,0.05668,0.00036,-0.01629,0.00733,-0.01066,
2134270000000,0.00785,-1.98577,0.01028,0.99798,-0.01095,0.06253,0.00037,-0.01053,0.00515,-0.00628,
2134500000000,0.00815,-1.98532,0.01166,0.99832,-0.01100,0.05696,0.00031,-0.00641,0.01422,0.00685,
2134730000000,0.00839,-1.98501,0.01071,0.99822,-0.01084,0.05870,0.00027,-0.01942,0.00573,-0.00962,
2134960000000,0.00727,-1.98601,0.01122,0.99815,-0.01090,0.05987,0.00012,-0.01317,0.00565,-0.00229,
2135220000000,0.00695,-1.98564,0.01144,0.99807,-0.01099,0.06111,-0.00015,-0.00534,0.01254,0.00400,
2135470000000,0.00806,-1.98568,0.01117,0.99807,-0.01108,0.06103,0.00007,-0.00189,0.00871,0.00074,
2135720000000,0.00918,-1.98578,0.01212,0.99843,-0.01093,0.05495,0.00037,-0.01233,0.01082,0.00198,
2135970000000,0.00912,-1.98496,0.01115,0.99825,-0.01099,0.05806,0.00042,-0.01669,0.00550,-0.00646,
2136190000000,0.00797,-1.98550,0.01112,0.99816,-0.01104,0.05957,0.00024,-0.01285,0.00633,-0.00381,
2136400000000,0.00698,-1.98595,0.01036,0.99797,-0.01116,0.06278,0.00010,-0.00897,0.00577,-0.01165,
2136630000000,0.00774,-1.98551,0.01245,0.99829,-0.01118,0.05731,0.00005,-0.00304,0.01220,0.00975,
2136860000000,0.00835,-1.98512,0.01107,0.99831,-0.01110,0.05713,0.00012,-0.01382,0.00744,-0.00977,
2137150000000,0.00750,-1.98581,0.01155,0.99809,-0.01116,0.06073,0.00017,-0.01101,0.00890,0.00192,
2137390000000,0.00744,-1.98562,0.01284,0.99840,-0.01114,0.05536,0.00025,-0.01110,0.01189,-0.00068,
2137660000000,0.00475,-1.98573,0.00997,0.99796,-0.01137,0.06276,0.00031,-0.01767,0.00581,-0.02151,
2137860000000,0.00478,-1.98636,0.01218,0.99816,-0.01134,0.05957,0.00033,-0.00054,0.00703,0.01414,
2138090000000,0.00758,-1.98444,0.01155,0.99831,-0.01122,0.05695,0.00021,-0.00777,0.01073,-0.00936,
2138320000000,0.00746,-1.98488,0.01098,0.99814,-0.01127,0.05987,0.00020,-0.01139,0.00647,-0.01255,
2138570000000,0.00842,-1.98440,0.01302,0.99827,-0.01135,0.05767,0.00016,-0.00142,0.01031,0.01232,
2138850000000,0.00829,-1.98440,0.01092,0.99813,-0.01148,0.06006,0.00031,-0.01521,0.00636,-0.01080,
2139090000000,0.00890,-1.98458,0.01262,0.99821,-0.01142,0.05874,0.00033,-0.00312,0.00888,0.00934,
2139340000000,0.00980,-1.98399,0.01244,0.99835,-0.01149,0.05620,0.00032,-0.00949,0.01107,0.00010,
2139560000000,0.00820,-1.98527,0.01178,0.99826,-0.01138,0.05791,0.00024,-0.01465,0.00894,-0.00373,
2139800000000,0.00767,-1.98462,0.01236,0.99819,-0.01148,0.05900,0.00008,-0.00894,0.00956,0.00042,
2140010000000,0.00635,-1.98599,0.01224,0.99820,-0.01142,0.05895,0.00004,-0.00829,0.00503,-0.00098,
2140240000000,0.00690,-1.98474,0.01255,0.99816,-0.01154,0.05944,-0.00003,-0.00216,0.00794,0.00601,
2140500000000,0.00842,-1.98424,0.01292,0.99831,-0.01158,0.05702,0.00017,-0.00063,0.01314,0.00692,
2140740000000,0.00852,-1.98485,0.01194,0.99826,-0.01164,0.05785,0.00032,-0.00797,0.01200,-0.00403,
2140980000000,0.00991,-1.98357,0.01198,0.99836,-0.01158,0.05611,0.00036,-0.00952,0.01238,-0.00483,
2141220000000,0.00985,-1.98349,0.01241,0.99824,-0.01168,0.05822,0.00028,-0.00486,0.00947,0.00678,
2141450000000,0.00892,-1.98516,0.01218,0.99833,-0.01163,0.05652,0.00039,-0.01111,0.00761,-0.00386,
2141750000000,0.00790,-1.98421,0.01198,0.99821,-0.01165,0.05868,0.00012,-0.01182,0.01031,-0.00285,
2141980000000,0.00780,-1.98401,0.01338,0.99820,-0.01174,0.05876,0.00002,-0.00124,0.00968,0.01539,
2142260000000,0.00798,-1.98444,0.01272,0.99831,-0.01172,0.05695,0.00004,-0.01045,0.01464,-0.00046,
2142520000000,0.00764,-1.98464,0.01278,0.99826,-0.01178,0.05772,0.00010,-0.00967,0.01278,0.00220,
2142750000000,0.00773,-1.98400,0.01264,0.99823,-0.01183,0.05830,0.00017,-0.00818,0.00943,0.00181,
2142990000000,0.00786,-1.98390,0.01326,0.99822,-0.01188,0.05845,0.00020,-0.00274,0.01032,0.00875,
2143250000000,0.00881,-1.98363,0.01255,0.99818,-0.01188,0.05910,0.00038,-0.00650,0.00990,0.00275,
2143470000000,0.01003,-1.98405,0.01368,0.99843,-0.01185,0.05474,0.00045,-0.00203,0.01402,0.00889,
2143700000000,0.00935,-1.98438,0.01221,0.99819,-0.01184,0.05900,0.00056,-0.01276,0.00694,-0.00425,
2143930000000,0.01040,-1.98320,0.01350,0.99829,-0.01187,0.05721,0.00045,-0.00231,0.01004,0.01266,
2144160000000,0.01076,-1.98330,0.01238,0.99839,-0.01191,0.05547,0.00038,-0.01312,0.00931,-0.00219,
2144450000000,0.00841,-1.98521,0.01185,0.99827,-0.01190,0.05765,0.00025,-0.01927,0.00764,-0.00139,
2144670000000,0.00769,-1.98405,0.01247,0.99824,-0.01192,0.05806,-0.00006,-0.01095,0.00738,0.00068,
2144910000000,0.00724,-1.98413,0.01251,0.99825,-0.01195,0.05795,-0.00013,-0.00992,0.00772,0.00017,
2145190000000,0.00768,-1.98411,0.01320,0.99818,-0.01207,0.05902,0.00003,-0.00598,0.01050,0.00886,
2145450000000,0.00932,-1.98388,0.01294,0.99830,-0.01211,0.05706,0.00046,-0.00732,0.00988,-0.00652,
2145680000000,0.01058,-1.98322,0.01414,0.99837,-0.01198,0.05586,0.00053,-0.00301,0.00935,0.01810,
2145940000000,0.01075,-1.98386,0.01325,0.99841,-0.01196,0.05500,0.00053,-0.01513,0.01105,-0.00110,
2146210000000,0.00866,-1.98472,0.01292,0.99827,-0.01203,0.05761,0.00040,-0.01889,0.00804,0.00076,
2146430000000,0.00756,-1.98378,0.01224,0.99813,-0.01214,0.05985,0.00006,-0.00983,0.00674,-0.00890,
2146670000000,0.00783,-1.98391,0.01372,0.99833,-0.01221,0.05648,0.00001,-0.00237,0.00977,0.00920,
2146890000000,0.00760,-1.98498,0.01295,0.99826,-0.01217,0.05765,0.00010,-0.00729,0.00772,0.00063,
2147190000000,0.00902,-1.98346,0.01331,0.99839,-0.01219,0.05542,0.00024,-0.00945,0.01507,0.00329,
2147430000000,0.00861,-1.98385,0.01322,0.99831,-0.01217,0.05687,0.00029,-0.01169,0.00825,0.00224,
2147700000000,0.00781,-1.98386,0.01277,0.99822,-0.01229,0.05834,0.00017,-0.01341,0.01097,-0.00963,
2147960000000,0.00866,-1.98341,0.01393,0.99830,-0.01224,0.05702,0.00013,-0.00565,0.01140,0.00361,
2148260000000,0.00963,-1.98443,0.01470,0.99842,-0.01233,0.05477,0.00040,-0.00737,0.01474,0.00927,
2148530000000,0.00977,-1.98314,0.01309,0.99837,-0.01224,0.05577,0.00037,-0.01905,0.00855,-0.00368,
2148770000000,0.00840,-1.98373,0.01291,0.99825,-0.01234,0.05785,0.00027,-0.01662,0.00869,-0.00727,
2149000000000,0.00756,-1.98489,0.01405,0.99831,-0.01247,0.05680,0.00020,-0.00744,0.01082,0.01022,
2149230000000,0.00724,-1.98490,0.01242,0.99824,-0.01241,0.05803,0.00023,-0.01547,0.00761,-0.01816,
2149460000000,0.00775,-1.98432,0.01473,0.99837,-0.01247,0.05574,0.00014,-0.00306,0.01465,0.01808,
2149680000000,0.00971,-1.98269,0.01280,0.99845,-0.01243,0.05417,0.00019,-0.01619,0.01383,-0.01158,
2149920000000,0.00900,-1.98362,0.01373,0.99827,-0.01246,0.05740,0.00036,-0.01289,0.00992,0.00603,
2150150000000,0.00913,-1.98328,0.01314,0.99838,-0.01245,0.05551,0.00029,-0.01581,0.01300,-0.00844,
2150330000000,0.00875,-1.98371,0.01414,0.99825,-0.01250,0.05773,0.00031,-0.00664,0.00814,0.01277,
2150560000000,0.00907,-1.98434,0.01410,0.99838,-0.01256,0.05545,0.00038,-0.01009,0.01059,0.00189,
2150790000000,0.00934,-1.98289,0.01307,0.99834,-0.01256,0.05622,0.00034,-0.01682,0.01393,-0.01226,
2151010000000,0.00845,-1.98446,0.01490,0.99833,-0.01266,0.05638,0.00037,-0.00711,0.01120,0.01517,
2151270000000,0.00900,-1.98388,0.01374,0.99839,-0.01273,0.05518,0.00029,-0.01598,0.01480,-0.00497,
2151490000000,0.00813,-1.98440,0.01420,0.99815,-0.01275,0.05939,0.00029,-0.00434,0.00959,0.01412,
2151720000000,0.01072,-1.98225,0.01497,0.99855,-0.01278,0.05223,0.00034,-0.00852,0.01685,0.00403,
2151940000000,0.00927,-1.98375,0.01405,0.99839,-0.01272,0.05530,0.00042,-0.01836,0.00840,-0.00302,
2152190000000,0.00788,-1.98401,0.01447,0.99831,-0.01281,0.05660,0.00037,-0.01291,0.01101,0.00819,
2152420000000,0.00808,-1.98271,0.01414,0.99833,-0.01287,0.05625,0.00024,-0.01193,0.01386,-0.00191,
2152650000000,0.00762,-1.98406,0.01470,0.99837,-0.01364,0.05543,0.00025,-0.01276,0.01288,0.00396,
2152870000000,0.00766,-1.98263,0.01419,0.99811,-0.01618,0.05926,0.00010,-0.00942,0.01898,0.00492,
2153090000000,0.01053,-1.98009,0.01515,0.99838,-0.02070,0.05299,0.00007,-0.00179,0.04074,0.00787,
2153330000000,0.01407,-1.96953,0.01052,0.99805,-0.02757,0.05608,-0.00054,-0.00032,0.08848,-0.02709,
2153670000000,0.00975,-1.92024,0.01507,0.99766,-0.04204,0.05377,-0.00263,-0.02916,0.25298,0.01707,
2153960000000,0.00968,-1.82491,0.01142,0.99713,-0.05153,0.05521,-0.00566,-0.03904,0.44554,0.00092,
2154210000000,0.01190,-1.69624,0.01110,0.99647,-0.06202,0.05599,-0.00783,-0.04302,0.65459,0.00850,
2154460000000,0.00170,-1.50757,0.01127,0.99660,-0.06144,0.05405,-0.00919,-0.07519,0.88945,0.00286,
2154690000000,-0.01306,-1.28268,0.01472,0.99608,-0.06862,0.05504,-0.00952,-0.09005,1.11273,0.01916,
2154960000000,-0.02945,-0.95076,0.02148,0.99700,-0.05570,0.05317,-0.00838,-0.11532,1.34634,0.01453,
2155200000000,-0.04659,-0.61181,0.02451,0.99711,-0.05141,0.05569,-0.00566,-0.12455,1.51687,0.01144,
